,city,title,price,location,area,building_area,bedrooms,bathrooms,garage
1675,Tangerang Selatan,Rumah LT 400 Siap Huni di Jalan Lebar 10 Mnt ke Living Plaza Pamulang Dibantu KPR J20286,2660.0,"Pamulang, Tangerang Selatan",400.0,220.0,2.0,3.0,0.0
1676,Tangerang Selatan,Rumah LT 100 Harga Nego dekat Bintaro Jaya X-Change Siap KPR J11916,1170.0,"Bintaro, Tangerang Selatan",100.0,75.0,3.0,2.0,0.0
1677,Tangerang Selatan,Rumah SHM 2 Lt dekat dekat Transpark Mall Bintaro Tangerang Bisa Nego J20590,700.0,"Bintaro, Tangerang Selatan",73.0,91.0,2.0,3.0,0.0
1678,Tangerang Selatan,Rumah Minimalis 15 Menit ke RSU Hermina Serpong 500jt Siap Nego J10046,530.0,"Serpong, Tangerang Selatan",68.0,36.0,2.0,1.0,0.0
1679,Tangerang Selatan,Rumah 670jtan Strategis 15 Menit ke Pasar Modern Graha Raya Bebas Banjir J20590,700.0,"Pondok Aren, Tangerang Selatan",73.0,91.0,2.0,3.0,0.0
1680,Tangerang Selatan,Rumah Luas 2 Lt Siap KPR 15 menit ke Gerbang Tol Tangerang 1 Harga Nego J23973,1330.0,"Pondok Aren, Tangerang Selatan",120.0,138.0,3.0,3.0,0.0
1681,Tangerang Selatan,Rumah Bagus Dijual Murah Dengan Fasilitas Pool di Perumahan Villa Bintaro,3650.0,"Bintaro, Tangerang Selatan",665.0,250.0,4.0,4.0,3.0
1682,Tangerang Selatan,Dijual Rumah Brand New Town House di Bintaro,1840.0,"Bintaro, Tangerang Selatan",61.0,85.0,3.0,3.0,2.0
1683,Tangerang Selatan,Murah Bisa Nego Rumah Posisi Hoek Dekat Taman Di Sektor 9,2800.0,"Sektor 9-Bintaro, Tangerang Selatan",142.0,180.0,3.0,2.0,1.0
1684,Tangerang Selatan,"Dijual Rumah Baru 2 Lantai Lokasi Strategis Di Pondok Cabe, Tangerang Selatan",1800.0,"Pamulang, Tangerang Selatan",88.0,150.0,3.0,2.0,2.0
1685,Tangerang Selatan,"Rumah Mewah,asri Siap Huni Didalam Cluster Exclusive Di Bintaro Jaya Sektor 9",5600.0,"Bintaro, Tangerang Selatan",225.0,285.0,4.0,4.0,1.0
1686,Tangerang Selatan,Rumah Minimalis SHM 15 Menit Ke Transpark Mall Bintaro Siap Kpr Harga Nego J20590,700.0,"Bintaro, Tangerang Selatan",73.0,91.0,2.0,3.0,0.0
1687,Tangerang Selatan,Rumah Strategis Sudah Renov 9 Menit ke Mall Paradise Walk Serpong Semi Furnished J15132,720.0,"Serpong, Tangerang Selatan",80.0,70.0,2.0,1.0,0.0
1688,Tangerang Selatan,Dijual Rumah Hook Di Bintaro Dekat Bintaro Plaza Dan Sekolah,4550.0,"Bintaro, Tangerang Selatan",257.0,300.0,4.0,4.0,2.0
1689,Tangerang Selatan,Rumah Exclusive South City Pamulang Cinere Nyaman Bebas Banjir,2800.0,"Pamulang, Tangerang Selatan",161.0,179.0,4.0,3.0,1.0
1690,Tangerang Selatan,Jual Rumah Bintaro Sektor 7....murah..bu,5900.0,"Bintaro, Tangerang Selatan",271.0,312.0,5.0,4.0,1.0
1691,Tangerang Selatan,"Dijual Cepat Rumah Bintaro Jaya, Puri Bintaro Sektor 9",4400.0,"Sektor 9-Bintaro, Tangerang Selatan",225.0,250.0,4.0,3.0,2.0
1692,Tangerang Selatan,Turun Harga Rumah Ada Taman Dalam Cluster Di Sektor 7 Dekat Tol,4250.0,"Bintaro, Tangerang Selatan",135.0,162.0,4.0,3.0,2.0
1693,Tangerang Selatan,"Rumah 2 Lantai Di Bintaro Sektor 9, Perumahan Asri Siap Huni",7500.0,"Bintaro, Tangerang Selatan",330.0,350.0,4.0,3.0,2.0
1694,Tangerang Selatan,"Rumah Butuh Renovasi Villa Dago Pamulang, Tangsel",1700.0,"Pamulang, Tangerang Selatan",283.0,300.0,3.0,3.0,3.0
1695,Tangerang Selatan,Dijual Rumah Original Brand New  Blom Pernah Dihuni,3250.0,"Sektor 9-Bintaro, Tangerang Selatan",135.0,156.0,4.0,3.0,0.0
1696,Tangerang Selatan,Rumah Bagus Siap Huni Dekat Tol Bebas Banjir Jalak Graha Bintaro Tangsel,1250.0,"Graha Raya, Tangerang Selatan",72.0,50.0,2.0,1.0,1.0
1697,Tangerang Selatan,"di Pasti Untung Beli ini. Murah. Kawasan Elite nya bintaro. Puri Bintaro, Jalan Puri Selatan VB, Blok PB-26 No.36 Kelurahan Sawah Baru ,Kecamatan Ciputat Kota Tangerang Selatan, Bintaro",1580.0,"Bintaro, Tangerang Selatan",144.0,150.0,4.0,2.0,2.0
1698,Tangerang Selatan,Rumah  Bagus Unfurnished Dekat Pintu Tol Di Cluster Bintaro,7400.0,"Bintaro, Tangerang Selatan",225.0,390.0,5.0,4.0,2.0
1699,Tangerang Selatan,Rumah  3 Lantai Bagus Unfurnished Dekat Pintu Tol Bintaro,2200.0,"Bintaro, Tangerang Selatan",72.0,150.0,4.0,3.0,2.0
1700,Tangerang Selatan,Rumah Cantik Shm Onhand Di Emerald Bintaro Sektor 9,4500.0,"Bintaro, Tangerang Selatan",135.0,190.0,4.0,4.0,2.0
1701,Tangerang Selatan,Rumah Baru Kamar Luas Lantai Marmer Shm Bisa Kpr Di Bintaro Jaya,8700.0,"Bintaro, Tangerang Selatan",255.0,385.0,4.0,5.0,2.0
1702,Tangerang Selatan,Rumah Siap Huni Jual Cepat Di Discovery Bintaro Jaya,1900.0,"Bintaro, Tangerang Selatan",75.0,50.0,2.0,1.0,1.0
1703,Tangerang Selatan,Rumah Brand New di Citra Garden Bintaro,2000.0,"Bintaro, Tangerang Selatan",72.0,90.0,3.0,3.0,2.0
1704,Tangerang Selatan,Rumah Murah Full Furnish Termasuk Biaya Siap Huni Lokasi Strategis,2100.0,"Bintaro, Tangerang Selatan",110.0,95.0,3.0,3.0,1.0
1705,Tangerang Selatan,Rumah Modern Classic Dalam Cluster Ready Siap Huni,1370.0,"Bintaro, Tangerang Selatan",60.0,90.0,3.0,2.0,1.0
1706,Tangerang Selatan,Rumah Cluster Modern Di Bintaro,1300.0,"Bintaro, Tangerang Selatan",60.0,95.0,3.0,2.0,1.0
1707,Tangerang Selatan,Rumah Siap Huni Strategis Dibantu KPR 15 Menit ke Stasiun Sudimara Harga Nego J16567,780.0,"Bintaro, Tangerang Selatan",110.0,92.0,2.0,1.0,0.0
1708,Tangerang Selatan,Rumah Mewah Brandnew Lokasi Bagus Strategis Dekat Tol Di Bintaro,6200.0,"Bintaro, Tangerang Selatan",264.0,380.0,4.0,5.0,2.0
1709,Tangerang Selatan,Rumah Mewah Sudut Depan Taman Brandnew 2lt Di Bintaro Jaya Sek 9,3900.0,"Bintaro, Tangerang Selatan",139.0,280.0,4.0,4.0,3.0
1710,Tangerang Selatan,Rumah Kebayoran Infinity Banting Harga Jual Dibawah Pasaran,4250.0,"Bintaro, Tangerang Selatan",135.0,162.0,4.0,3.0,2.0
1711,Tangerang Selatan,Rumah Strategis Siap Huni 15 menit ke SMAN 3 Tangsel Dibantu KPR J21590,650.0,"Bintaro, Tangerang Selatan",78.0,54.0,2.0,1.0,0.0
1712,Tangerang Selatan,Rumah LT 108 Bisa Nego 10 Menit ke Stasiun Sudimara Dibantu KPR J21665,1770.0,"Bintaro, Tangerang Selatan",108.0,76.0,2.0,3.0,0.0
1713,Tangerang Selatan,"Rumah Mewah Ada Swimming Pool, Shm ,di Dalam Menteng Bintaro Jaya",11500.0,"Sektor 7-Bintaro, Tangerang Selatan",255.0,410.0,4.0,4.0,3.0
1714,Tangerang Selatan,Rumah Cantik Minamlis Modern SHM Siap Huni di Bintaro Jaya,1900.0,"Bintaro, Tangerang Selatan",75.0,55.0,2.0,1.0,1.0
1715,Tangerang Selatan,Rumah 2 Lantai Di Kucica Bintaro Jaya Sektor 9.,3650.0,"Bintaro, Tangerang Selatan",120.0,230.0,4.0,3.0,2.0
1716,Tangerang Selatan,"Rumah 2 Lantai Di Kebayoran Resindence - Bintaro Jaya, Shm, Termurah, Ada Kolam Renang",5100.0,"Bintaro, Tangerang Selatan",204.0,216.0,4.0,3.0,2.0
1717,Tangerang Selatan,Rumah Bagus Strategis Posisi Hook Dekat Sekolah Jepang Di Bintaro Sektor 9,2200.0,"Bintaro, Tangerang Selatan",155.0,135.0,3.0,3.0,0.0
1718,Tangerang Selatan,Dijual Rumah Bagu Siap Huni Di Permata Bintaro Sektor 9,2300.0,"Bintaro, Tangerang Selatan",164.0,110.0,3.0,2.0,0.0
1719,Tangerang Selatan,Rumah Cantik Jarang Ada Dibangun Sendiri Di Bintaro Jaya Sektor 9,3200.0,"Bintaro, Tangerang Selatan",127.0,249.0,3.0,3.0,2.0
1720,Tangerang Selatan,Rumah Cantik Posisi Hoek Halaman Luas Di Bintaro Jaya Sektor 9,5500.0,"Bintaro, Tangerang Selatan",258.0,200.0,4.0,3.0,1.0
1721,Tangerang Selatan,Rumah Modern Siap Huni Dekat Krl Dan Pintu Tol Di Bintaro,2950.0,"Bintaro, Tangerang Selatan",107.0,163.0,4.0,4.0,2.0
1722,Tangerang Selatan,Rumah Luas Akses Strategis ke Gerbang Tol Pondok Aren 2 Harga Nego J22569,1830.0,"Bintaro, Tangerang Selatan",179.0,160.0,2.0,2.0,0.0
1723,Tangerang Selatan,"Rumah 2 Lantai Kondisi Sudah Renovasi Di Sektor 9 Lokasi Dekat Dengan Pasar, Rumah Sakit",2900.0,"Sektor 9-Bintaro, Tangerang Selatan",149.0,200.0,3.0,5.0,2.0
1724,Tangerang Selatan,Rumah Hook siap huni di Discovery Fiore Bintaro Jaya,4700.0,"Bintaro, Tangerang Selatan",224.0,174.0,4.0,3.0,2.0
1725,Tangerang Selatan,Rumah Kebayoran Residence Premium Area Kondisi Bagus Harga Paling Murah,4900.0,"Bintaro, Tangerang Selatan",204.0,249.0,4.0,3.0,2.0
1726,Tangerang Selatan,Rumah 2 Lt Siap Huni di Tangsel 15 Menit ke RS IMC Bintaro Harga Nego J26298,1330.0,"Bintaro, Tangerang Selatan",68.0,62.0,3.0,2.0,0.0
1727,Tangerang Selatan,Rumah Strategis 15 Mnt ke Bintaro Jaya Xchange Mall LB 200 Siap Nego J13498,1720.0,"Bintaro, Tangerang Selatan",115.0,200.0,6.0,4.0,0.0
1728,Tangerang Selatan,Rumah Di Perumahan Griya Galeri Pamulang Luas 108m2 Shm Barat,800.0,"Pamulang, Tangerang Selatan",108.0,75.0,3.0,1.0,1.0
1729,Tangerang Selatan,"Rumah di Discovery Cielo Bintaro, Lt 135 Harga Murah di Sektor 9",3650.0,"Bintaro, Tangerang Selatan",135.0,150.0,4.0,3.0,2.0
1730,Tangerang Selatan,Rumah Murah Siap Huni 2lt Di Bintaro Jaya Sektor 9,2600.0,"Bintaro, Tangerang Selatan",120.0,180.0,3.0,3.0,2.0
1731,Tangerang Selatan,"Di Jual Rumah Modern Minimalis Siap Huni Di Permata Depan Taman, Bintaro Sektor 9",1820.0,"Bintaro, Tangerang Selatan",96.0,100.0,3.0,2.0,1.0
1732,Tangerang Selatan,"Rumah di Discovery Cielo Bintaro, Murah Dan Bagus di Sektor 9",2650.0,"Bintaro, Tangerang Selatan",105.0,110.0,3.0,2.0,1.0
1733,Tangerang Selatan,Di  Rumah Mewah Strategis Akses Tol Dekat Stasiun Juramangu,1700.0,"Sektor 9-Bintaro, Tangerang Selatan",60.0,68.0,3.0,2.0,2.0
1734,Tangerang Selatan,Rumah Hadap Timur 6 Kamar Tidur 15 menit ke Gerbang Tol Bintaro Viaduct J22006,2660.0,"Bintaro, Tangerang Selatan",392.0,150.0,6.0,3.0,0.0
1735,Tangerang Selatan,Rumah SHM Strategis Siap KPR 15 Mnt ke Transmart Graha Raya Tangerang J16983,810.0,"Bintaro, Tangerang Selatan",63.0,66.0,3.0,1.0,0.0
1736,Tangerang Selatan,Rumah Cantik Siap Huni Dekat Universitas Pamulang,585.0,"Pamulang, Tangerang Selatan",72.0,45.0,2.0,1.0,2.0
1737,Tangerang Selatan,Rumah SHM Hadap Timur 15 Menit ke CBD Ciledug Family Mall Dibantu KPR J26605,1330.0,"Bintaro, Tangerang Selatan",64.0,67.0,3.0,2.0,0.0
1738,Tangerang Selatan,Rumah LT 139 Siap KPR Harga Nego 10 Mnt ke Mall Transpark Bintaro J10604,3630.0,"Bintaro, Tangerang Selatan",139.0,211.0,3.0,2.0,0.0
1739,Tangerang Selatan,Rumah Semi Furnished Hadap Timur 10 Mnt ke Living World Alam Sutera Free Renov J20755,1570.0,"Bintaro, Tangerang Selatan",72.0,84.0,3.0,2.0,0.0
1740,Tangerang Selatan,Rumah Bagus Siap Huni Harga Murah Dalam Cluster One Gate Bintaro Sektor 9,1850.0,"Bintaro, Tangerang Selatan",108.0,90.0,2.0,2.0,1.0
1741,Tangerang Selatan,Rumah Rapih Dengan Taman Dan Balkon Siap Huni Di Sektor,4500.0,"Bintaro, Tangerang Selatan",308.0,250.0,4.0,3.0,1.0
1742,Tangerang Selatan,Rumah 2lt di Griya Bintaro Estate 500m ke Bintaro Mall Exchange,1490.0,"Bintaro, Tangerang Selatan",68.0,68.0,3.0,2.0,2.0
1743,Tangerang Selatan,Rumah 2 Lt Hadap Timur Free Renov 15 Menit ke Bintaro Jaya Xchange Mall J27170,3450.0,"Bintaro, Tangerang Selatan",150.0,400.0,8.0,5.0,0.0
1744,Tangerang Selatan,Rumah Seken Terawat Siap Huni LT 144 dekat Transpark Mall Bintaro Dibantu KPR J14205,1720.0,"Bintaro, Tangerang Selatan",144.0,150.0,3.0,3.0,0.0
1745,Tangerang Selatan,Rumah Halaman Luas Siap KPR dekat Mall Bintaro Jaya Xchange Free Rneov J9839,2670.0,"Bintaro, Tangerang Selatan",162.0,130.0,3.0,3.0,1.0
1746,Tangerang Selatan,Rumah LT 193 Bisa Nego 10 Mnt ke Mall Living World Alam Sutera Siap KPR J12027,1770.0,"Bintaro, Tangerang Selatan",193.0,90.0,3.0,2.0,0.0
1747,Tangerang Selatan,Rumah Cantik dekat Pintu Tol Bintaro Viaduct Harga Nego Siap KPR J24032,2990.0,"Bintaro, Tangerang Selatan",148.0,160.0,5.0,4.0,0.0
1748,Tangerang Selatan,Rumah 3Lt Hadap Utara Dibantu KPR 6 Mnt ke Gerbang Tol Veteran Bisa Nego J22022,3870.0,"Bintaro, Tangerang Selatan",87.0,200.0,3.0,4.0,0.0
1749,Tangerang Selatan,Rumah SHM Harga Nego 15 Menit Ke Bsd Plaza Siap Kpr J22368,2440.0,"Bintaro, Tangerang Selatan",100.0,88.0,2.0,2.0,0.0
1750,Tangerang Selatan,Rumah Seken Cantik Siap Huni 15 Menit Ke Bintaro Jaya X change J11916,1170.0,"Bintaro, Tangerang Selatan",100.0,75.0,3.0,2.0,0.0
1751,Tangerang Selatan,Jual Segera Rumah Brand New Di Ribang Asri Pondok Aren Tangerang,1620.0,"Pondok Aren, Tangerang Selatan",120.0,90.0,3.0,2.0,0.0
1752,Tangerang Selatan,Rumah Hoek Bagus Lokasi Strategis Di Sektor 9 Bintaro Jaya,4800.0,"Bintaro, Tangerang Selatan",238.0,200.0,4.0,3.0,2.0
1753,Tangerang Selatan,Rumah Cantik Siap Huni di Taman Puri Bintaro Jaya Sektor 9,4200.0,"Bintaro, Tangerang Selatan",196.0,200.0,4.0,3.0,2.0
1754,Tangerang Selatan,Rumah Murah Bintaro Strategis Lingkungan Nyaman Shm,700.0,"Bintaro, Tangerang Selatan",66.0,45.0,3.0,2.0,2.0
1755,Tangerang Selatan,Rumah Bagus Siap Huni Dekat Stasiun Di Bintaro,2200.0,"Bintaro, Tangerang Selatan",84.0,92.0,3.0,2.0,1.0
1756,Tangerang Selatan,Rumah 2 Lt Harga Nego SHM dekat Bintaro Plaza Dibantu KPR J23127,1830.0,"Bintaro, Tangerang Selatan",180.0,250.0,4.0,2.0,0.0
1757,Tangerang Selatan,Rumah 3 Lt Bisa Nego 8 menit ke Gerbang Tol Parigi Dibantu KPR J17701,1880.0,"Bintaro, Tangerang Selatan",72.0,150.0,3.0,3.0,0.0
1758,Tangerang Selatan,Rumah 2 Lt Hadap Utara 10 menit ke Bintaro Jaya Xchange Mall Dibantu KPR J20396,1880.0,"Bintaro, Tangerang Selatan",80.0,120.0,3.0,3.0,0.0
1759,Tangerang Selatan,Rumah 2lt SHM Strategis Siap Kpr 10 Menit Ke Teraskota J20576,970.0,"Bintaro, Tangerang Selatan",45.0,52.0,2.0,2.0,1.0
1760,Tangerang Selatan,Rumah Modern Minimalis Di Bintaro Jaya Sektor 6,3350.0,"Bintaro, Tangerang Selatan",120.0,160.0,4.0,3.0,2.0
1761,Tangerang Selatan,"Hunian Luas 5 Kamar di Perumahan Pelangi Bintaro, Tangerang Selatan Bisa KPR J15610",3650.0,"Bintaro, Tangerang Selatan",362.0,250.0,4.0,3.0,1.0
1762,Tangerang Selatan,Rumah Siap Huni Strategis 10 Menit ke Bintaro Jaya Xchange Mall Bisa Nego J22471,740.0,"Bintaro, Tangerang Selatan",64.0,60.0,2.0,1.0,0.0
1763,Tangerang Selatan,Rumah Luas 2 Lantai Dekat Mall Dan Gerbang Tol di Bintaro J18411,1220.0,"Bintaro, Tangerang Selatan",57.0,62.0,3.0,2.0,0.0
1764,Tangerang Selatan,Rumah Carport Luas 6 Mnt ke Bintaro Plaza Harga Nego Siap KPR J14372,2160.0,"Bintaro, Tangerang Selatan",90.0,180.0,3.0,2.0,0.0
1765,Tangerang Selatan,Rumah Siap Huni Di Discovery Bintaro Sudah Shm,1900.0,"Bintaro, Tangerang Selatan",75.0,50.0,2.0,1.0,1.0
1766,Tangerang Selatan,"Rumah Akses Bxchangen, Bintaro, Ciputat, Bsd",850.0,"Ciputat, Tangerang Selatan",90.0,90.0,3.0,2.0,2.0
1767,Tangerang Selatan,Jual Rumah Siap Huni Brand New The Arcadian Bintaro Tangerang,2400.0,"Pondok Aren, Tangerang Selatan",102.0,86.0,3.0,2.0,0.0
1768,Tangerang Selatan,Rumah Bagus Rapi Siap Huni di Discovery Residences Bintaro,3000.0,"Bintaro, Tangerang Selatan",120.0,135.0,3.0,3.0,2.0
1769,Tangerang Selatan,Rumah 2 Lt Idaman Bisa Nego 10 Mnt ke Pintu Tol Bintaro Viaduct Bisa Nego J21993,2440.0,"Bintaro, Tangerang Selatan",94.0,140.0,3.0,3.0,0.0
1770,Tangerang Selatan,Rumah Luas Siap Huni Bisa Nego 11 menit ke Bintaro Jaya Xchange Mall J18581,1770.0,"Bintaro, Tangerang Selatan",144.0,130.0,3.0,2.0,0.0
1771,Tangerang Selatan,Rumah Seken Terawat 2 Lt Harga Nego 9 Menit ke Living Plaza Bintaro Siap KPR J22187,1330.0,"Bintaro, Tangerang Selatan",100.0,200.0,4.0,3.0,0.0
1772,Tangerang Selatan,Rumah Strategis Hadap Selatan LT 160 Bisa Nego 8 Menit ke Bintaro Jaya Xchange Mall J24854,2660.0,"Bintaro, Tangerang Selatan",160.0,85.0,3.0,1.0,0.0
1773,Tangerang Selatan,Rumah LT 216 Harga Nego Selangkah ke Plaza Bintaro Satoe Siap KPR J23272,4150.0,"Bintaro, Tangerang Selatan",216.0,300.0,2.0,3.0,0.0
1774,Tangerang Selatan,Rumah Cantik Hadap Selatan 15 menit ke Gerbang Tol Kunciran 4 Siap KPR J25380,890.0,"Bintaro, Tangerang Selatan",102.0,72.0,3.0,2.0,0.0
1775,Tangerang Selatan,Rumah SHM Luas di Bintaro Prime Harga Nego Siap KPR J6947,2770.0,"Bintaro, Tangerang Selatan",124.0,139.0,3.0,4.0,0.0
1776,Tangerang Selatan,Rumah SHM Siap Huni Dekat Gerbang Tol Bintaro Bebas Banjir Harga Nego J-9781,3700.0,"Bintaro, Tangerang Selatan",136.0,183.0,4.0,3.0,0.0
1777,Tangerang Selatan,Rumah Siap Huni SHM 20 Menit ke RSPI Bintaro Bebas Biaya Biaya J8465,1610.0,"Bintaro, Tangerang Selatan",76.0,67.0,3.0,2.0,0.0
1778,Tangerang Selatan,Rumah SHM Hadap Selatan 3 menit ke Transmart Graha Raya Siap Huni J24365,1400.0,"Bintaro, Tangerang Selatan",60.0,72.0,2.0,2.0,0.0
1779,Tangerang Selatan,Rumah Siap Huni LT 135 Bisa Nego 15 menit ke Transpark Mall Bintaro Hadap Selatan J17725,4310.0,"Bintaro, Tangerang Selatan",135.0,155.0,4.0,4.0,0.0
1780,Tangerang Selatan,Rumah LT 144 SHM Siap KPR 10 Menit ke Stasiun Sudimara J22632,1000.0,"Bintaro, Tangerang Selatan",144.0,144.0,3.0,3.0,0.0
1781,Tangerang Selatan,Rumah Luas Hadap Timur Siap KPR 15 Menit ke Transmart Graha Raya Bisa Nego J23703,2770.0,"Bintaro, Tangerang Selatan",156.0,220.0,7.0,4.0,0.0
1782,Tangerang Selatan,Jarang Ada Sektor 9 Bintaro Jaya Rumah 2m An. Dekat Stasiun,2150.0,"Bintaro, Tangerang Selatan",136.0,125.0,3.0,2.0,1.0
1783,Tangerang Selatan,Rumah Mungil Ada Taman Dalam Cluster Di Sektor 7 Dekat Tol Perigi,1900.0,"Bintaro, Tangerang Selatan",75.0,50.0,2.0,1.0,1.0
1784,Tangerang Selatan,Rumah 2 Lantai Dekat Stasiun Rawa Buntu Bsd,1930.0,"Serpong, Tangerang Selatan",96.0,129.0,3.0,3.0,2.0
1785,Tangerang Selatan,Rumah Hadap Timur Baru Renov 15 Mnt ke Living Plaza Pamulang Bisa Nego J22605,1100.0,"Pamulang, Tangerang Selatan",91.0,98.0,3.0,2.0,0.0
1786,Tangerang Selatan,Rumah 2 Lt Free Renov Siap KPR 10 Menit ke Pamulang Square Bisa Nego J25788,1350.0,"Pamulang, Tangerang Selatan",62.0,100.0,3.0,2.0,0.0
1787,Tangerang Selatan,Rumah Modern Siap Renov 8 menit ke RSIA Vitalaya Pamulang Dibantu KPR J26773,910.0,"Pamulang, Tangerang Selatan",90.0,72.0,2.0,1.0,0.0
1788,Tangerang Selatan,Rumah Hadap Selatan Dibantu KPR Bisa Nego 15 mnt ke Living Plaza Pamulang J19937,480.0,"Pamulang, Tangerang Selatan",72.0,36.0,2.0,1.0,0.0
1789,Tangerang Selatan,Rumah 2 Lt Hadap Timur 15 Menit ke Mall Paradise Walk Serpong Free Renov J25981,1100.0,"Serpong, Tangerang Selatan",84.0,78.0,2.0,2.0,0.0
1790,Tangerang Selatan,Rumah 10 menit ke Mall Paradise Walk Serpong Free Renov Dibantu KPR J23547,820.0,"Serpong, Tangerang Selatan",72.0,42.0,2.0,1.0,0.0
1791,Tangerang Selatan,Rumah dekat Mall Paradise Walk Serpong Jalan Luas Harga Nego Gratis Renov J22541,1040.0,"Serpong, Tangerang Selatan",60.0,55.0,2.0,2.0,0.0
1792,Tangerang Selatan,Rumah dekat Sekolah dan Mall di Serpong Gratis Renov Bisa Nego J22613,810.0,"Serpong, Tangerang Selatan",72.0,38.0,2.0,1.0,0.0
1793,Tangerang Selatan,"Rumah Siap Huni Gratis Renov di Bumi Serpong Residence, Tangerang Bisa KPR J22261",1150.0,"Serpong, Tangerang Selatan",96.0,60.0,2.0,1.0,0.0
1794,Tangerang Selatan,Rumah Murah Di Bintaro Tangerang Selatan  Bagus Selatan,5300.0,"Bintaro, Tangerang Selatan",223.0,177.0,4.0,4.0,2.0
1795,Tangerang Selatan,Rumah Hadap Selatan 10 Menit ke Bintaro Jaya Xchange Mall Siap KPR  J22471,740.0,"Bintaro, Tangerang Selatan",64.0,60.0,2.0,1.0,0.0
1796,Tangerang Selatan,Rumah Strategis 10 Menit Ke Stasiun Pondok Ranji Lt 400 Hadap Timur Bisa Nego J23415,6630.0,"Bintaro, Tangerang Selatan",400.0,200.0,4.0,4.0,0.0
1797,Tangerang Selatan,Rumah SHM Luas 15 Mnt ke Bintaro Jaya X-Change Harga Nego J11916,1170.0,"Bintaro, Tangerang Selatan",100.0,75.0,3.0,2.0,0.0
1798,Bekasi,Tanpa Dp Bayar 10Jt Langsung Akad Summarecon Bekasi,2160.0,"Summarecon Bekasi, Bekasi",109.0,109.0,4.0,2.0,0.0
1799,Bekasi,Rumah Minimalis Modern Di Bekasi Cuma 25jt All In Rumah 2 Lantai Shm,1400.0,"Jati Asih, Bekasi",101.0,107.0,3.0,2.0,2.0
1800,Bekasi,"Rumah Cantik Siap Huni, Akses Strategis 700 Meter Toll Jatiasih",800.0,"Pekayon, Bekasi",72.0,60.0,2.0,2.0,2.0
1801,Bekasi,Rumah Ready Shm Private Home Strategis Dan Bebas Banjir,900.0,"Jaka Setia, Bekasi",90.0,80.0,3.0,3.0,2.0
1802,Bekasi,Rumah Minimalis Modern Premium Paling Strategis Di Jatiasih,800.0,"Komsen, Bekasi",86.0,75.0,3.0,2.0,2.0
1803,Bekasi,Rumah Nyaman Siap Huni Di Darmawangsa Residence,690.0,"Bekasi Kota, Bekasi",100.0,45.0,2.0,2.0,0.0
1804,Bekasi,Murah Rumah 2lt Siap Huni 110m - 950jt Nego Cluster Dkt Tol Lrt,950.0,"Jatibening, Bekasi",110.0,150.0,3.0,2.0,1.0
1805,Bekasi,Rumah Cantik 2lt Galaxy Termurah,2490.0,"Galaxy, Bekasi",250.0,288.0,4.0,4.0,2.0
1806,Bekasi,Rumah Posisi Hook  Siap Huni Akses Strategis Dekat Toll& Busway,800.0,"Jatisampurna, Bekasi",65.0,61.0,3.0,2.0,2.0
1807,Bekasi,Rumah Siap Huni Akses Strategis Dekat Lrt Dan Pintu Toll 5jtallin,600.0,"Cikunir, Bekasi",60.0,42.0,2.0,1.0,1.0
1808,Bekasi,"Rumah Cluster siap Huni,semi furnish di Bintara,Bekasi Barat",1300.0,"Bintara, Bekasi",68.0,140.0,3.0,2.0,2.0
1809,Bekasi,Rumah Murah Free Renov dekat Tol di Bekasi Bebas Banjir J23571,550.0,"Grand Wisata, Bekasi",72.0,36.0,2.0,1.0,0.0
1810,Bekasi,Rumah Modern 2 Lt Siap Huni Harga Nego 15 Menit ke Gerbang Tol Pondok Gede Timur 1 J23211,1440.0,"Jatiwaringin, Bekasi",93.0,103.0,3.0,2.0,0.0
1811,Bekasi,Rumah 3 KT Strategis dekat Mall dan RS di Bekasi Dibantu KPR J23660,610.0,"Bekasi Utara, Bekasi",60.0,60.0,3.0,1.0,0.0
1812,Bekasi,"Langkah, Rumah Mewah Murah  Di Bekasi, Shm",3000.0,"Bekasi, Bekasi",240.0,250.0,3.0,3.0,2.0
1813,Bekasi,Di Jual Rumah Lokasi Dekat Stasiun Telaga Murni,350.0,"Cibitung, Bekasi",60.0,54.0,2.0,1.0,0.0
1814,Bekasi,Rumah Dekat Toll Jatibening Lrt Cikunir1 Jatiasih Bintara Jaya Hunian Bebas Banjir,1150.0,"Caman, Bekasi",76.0,98.0,3.0,2.0,1.0
1815,Bekasi,Rumah Murah Di Jatiasih 2BR Akses Strategis Dekat Tol,650.0,"Jatiwarna, Bekasi",79.0,53.0,2.0,2.0,2.0
1816,Bekasi,Rumah Mewah Shm Siap Huni Dekat Lrt&toll,1350.0,"Jatikramat, Bekasi",90.0,118.0,3.0,3.0,2.0
1817,Bekasi,"Rumah  Siap Huni Premium Bebas Banjir Di Dekat Toll, 5jt Allin",1000.0,"Jati Asih, Bekasi",86.0,90.0,3.0,2.0,2.0
1818,Bekasi,"Rumah Furnished SHM di Perumahan Duta Harapan, Bekasi",1390.0,"Duta Harapan, Bekasi",105.0,113.0,4.0,3.0,1.0
1819,Bekasi,Hanya di Jati Asih Rumah Tanpa Dp Dan Gratis Semua Biaya,780.0,"Jati Asih, Bekasi",65.0,58.0,2.0,2.0,1.0
1820,Bekasi,"Rumah 2 Lantai, Full Bata Merah",650.0,"Pondok Gede, Bekasi",70.0,55.0,2.0,2.0,2.0
